transaction_id,card_number,bin,bin_country,card_type,card_brand,cardholder_name,issuing_bank,transaction_amount,transaction_currency,transaction_local_date,transmission_date_and_time,merchant_category_code,merchant_name,merchant_city,merchant_country,acquiring_country,authorization_code,transaction_fee,pos_entry_mode,transaction_status,channel,motif_rejet,cvv_validation,expiration_date_valid,is_ecommerce,is_domestic,ip_address,user_agent,customer_city,customer_phone,device_id,merchant_id,terminal_id,risk_score,is_fraud
8095,4129026711625658,412902,Maroc,Debit,Discover,Aya El Idrissi,SGMB,11.71,MAD,2025-01-24,2025-01-24T05:42:17,3000,FastFood Al Baraka,Unknown,Malaisie,Pérou,328230,27.63,MANUAL,approved,ATM,none,invalid,False,False,False,0.0.0.0,N/A,Rabat,0621150602,DEV-822,MID-3332,TERM-82696,0.9498939215638236,0
8096,4742148014046586,474214,Maroc,Debit,MasterCard,Mehdi Bennani,Al Barid Bank,10.0,MAD,2025-01-06,2025-01-06T11:18:54,5411,Electro Planet,Fès,Maroc,Maroc,000000,1.12,EMV,declined,ECOM,limit_exceeded,not_checked,False,True,True,243.120.197.247,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Tetouan,0747043405,DEV-952,MID-6264,TERM-26366,0.7242989066381398,0
8097,4580867577184848,458086,Maroc,Prepaid,Amex,Amine Alaoui,Al Barid Bank,11.88,MAD,2025-01-18,2025-01-18T19:57:59,4814,Restau Chez Hassan,Tetouan,Maroc,Maroc,000000,29.74,EMV,declined,ATM,expired_card,valid,False,False,True,0.0.0.0,N/A,Fès,0777179824,DEV-556,MID-9456,TERM-66237,0.7930889926023137,0
8098,4491019356831247,449101,Inde,Prepaid,MasterCard,Youssef Mansouri,CIH Bank,188.97,MAD,2025-01-11,2025-01-11T14:00:22,6011,Bijouterie L'Or,Fès,Maroc,Antigua et Barbade,000000,13.3,MAGSTRIPE,declined,ATM,Invalid Card,not_checked,True,False,False,0.0.0.0,N/A,Rabat,0703524635,DEV-784,MID-3310,TERM-45935,0.9092441305652857,0
8099,4446688668332325,444668,Allemagne,Credit,Amex,Sara Alaoui,Al Barid Bank,133.53,MAD,2025-01-19,2025-01-19T00:17:37,4814,Acima,Unknown,Népal,Népal,000000,27.32,MAGSTRIPE,declined,ECOM,Bad CVV/CVC,valid,False,True,False,161.193.86.106,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Tanger,0652627876,DEV-476,MID-2354,TERM-74531,0.9384331540037036,0
8100,4951664343458593,495166,Maroc,Credit,MasterCard,Youssef Qadiri,Attijariwafa Bank,59.01,MAD,2025-01-21,2025-01-21T22:48:32,6011,Bijouterie L'Or,Unknown,USA,USA,000000,23.44,EMV,declined,ATM,Bad Cvv3-cvc3,not_checked,False,False,False,0.0.0.0,N/A,Marrakech,0765396568,DEV-240,MID-1589,TERM-37676,0.8985449788212805,0
8101,4700683014975597,470068,Maroc,Prepaid,Visa,Khadija Fassi,BMCI,137.98,EUR,2025-01-06,2025-01-06T05:41:36,5722,Station Afriquia,Unknown,Malaisie,Malaisie,195388,48.45,MANUAL,approved,POS,none,invalid,True,False,False,0.0.0.0,N/A,Casablanca,0705968193,DEV-301,MID-5037,TERM-31455,0.9668256166029402,0
8102,4712962659991935,471296,Maroc,Credit,Discover,Youssef Fassi,BMCI,14.35,MAD,2025-01-30,2025-01-30T14:24:36,5094,Carrefour Market,Unknown,Indonésie,Philippines,000000,20.59,MAGSTRIPE,declined,ECOM,expired_card,not_checked,False,True,False,81.108.78.57,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Agadir,0789153318,DEV-938,MID-7626,TERM-95734,0.919375128128166,0
8103,4047775656986786,404777,Maroc,Debit,Discover,Amine Alaoui,Crédit du Maroc,15.79,MAD,2025-01-07,2025-01-07T18:43:40,3000,Restau Chez Hassan,Unknown,Colombie,Colombie,000000,18.59,MANUAL,declined,ECOM,Bad Cvv3-cvc3,not_checked,False,True,False,11.24.244.46,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Laâyoune,0757120596,DEV-349,MID-7935,TERM-48722,0.9837997502694317,1
8104,4938553265765172,493855,France,Credit,Discover,Fatima Tahiri,SGMB,10.0,MAD,2025-01-02,2025-01-02T18:34:47,5411,SuperMarket Marjane,Unknown,Colombie,Colombie,348825,3.63,FALLBACK,approved,ECOM,none,not_checked,True,True,False,49.240.163.252,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Casablanca,0773185521,DEV-412,MID-5548,TERM-70421,0.7601775738313766,0
8105,4350603678699306,435060,Maroc,Credit,Visa,Mehdi El Idrissi,BMCE Bank,20.22,MAD,2025-01-03,2025-01-03T07:30:22,5411,Carrefour Market,Unknown,Chine,Chine,000000,32.63,EMV,declined,POS,Invalid Card,valid,True,False,False,0.0.0.0,N/A,Meknès,0699188506,DEV-515,MID-3461,TERM-35982,0.8783789467758963,0
8106,4797459902763497,479745,Maroc,Credit,Amex,Khadija Qadiri,Crédit du Maroc,50.82,MAD,2025-01-02,2025-01-02T21:18:27,5094,BIM Store,Marrakech,Maroc,Japon,627700,4.93,FALLBACK,approved,ECOM,none,not_checked,False,True,False,129.183.116.67,Mozilla/5.0 (Linux; Android 11; SM-G998B),Agadir,0738133577,DEV-401,MID-8245,TERM-20619,0.8460406106215639,0
8107,4146131523137909,414613,Maroc,Prepaid,Discover,Zineb Fassi,Crédit du Maroc,13.21,MAD,2025-01-31,2025-01-31T17:09:34,5722,Carrefour Market,Unknown,Thailande,Thailande,945547,4.11,MAGSTRIPE,approved,ATM,none,not_checked,True,False,False,0.0.0.0,N/A,Agadir,0770082971,DEV-258,MID-2339,TERM-57723,0.8306766053885262,0
8108,4405238138126326,440523,Allemagne,Credit,Discover,Zineb Bennani,Al Barid Bank,37.9,MAD,2025-01-17,2025-01-17T13:10:07,5411,Carrefour Market,Unknown,Cambodia,Maroc,550355,13.98,MAGSTRIPE,approved,POS,none,not_checked,True,False,False,0.0.0.0,N/A,Tanger,0718207349,DEV-255,MID-4977,TERM-68190,0.7274129188988854,0
8109,4714341795831125,471434,France,Prepaid,MasterCard,Omar Fassi,Banque Populaire,29.21,MAD,2025-01-12,2025-01-12T16:28:07,5722,Souvenirs Medina,Unknown,Chine,Chine,000000,26.65,MAGSTRIPE,declined,ATM,expired_card,invalid,True,False,False,0.0.0.0,N/A,Agadir,0655260489,DEV-714,MID-9829,TERM-86581,0.9226988082534329,0
8110,4131214010837586,413121,Maroc,Prepaid,Visa,Amine El Hariri,Banque Populaire,12.77,MAD,2025-01-28,2025-01-28T17:37:43,6011,BIM Store,Unknown,Sri Lanka,Maroc,000000,26.07,EMV,declined,POS,expired_card,valid,True,False,True,0.0.0.0,N/A,Marrakech,0626110355,DEV-383,MID-5601,TERM-96775,0.6915559097602384,0
8111,4621611210030223,462161,Maroc,Prepaid,Amex,Youssef Melian,CIH Bank,78.87,MAD,2025-01-14,2025-01-14T06:09:15,5094,SuperMarket Marjane,Unknown,Cambodia,Cambodia,901495,19.26,MAGSTRIPE,approved,POS,none,valid,False,False,False,0.0.0.0,N/A,Tetouan,0615748536,DEV-458,MID-4003,TERM-24195,0.8112714840809162,0
8112,4973059456724408,497305,Espagne,Prepaid,Discover,Sara Tahiri,Al Barid Bank,45.94,MAD,2025-01-06,2025-01-06T14:38:22,5722,Carrefour Market,Agadir,Maroc,Maroc,497684,27.63,MAGSTRIPE,approved,ATM,none,valid,True,False,False,0.0.0.0,N/A,Fès,0715808027,DEV-544,MID-2842,TERM-88618,0.8333703447163702,0
8113,4005352674296749,400535,Maroc,Prepaid,MasterCard,Ali Alaoui,Banque Populaire,18.3,MAD,2025-01-08,2025-01-08T02:20:29,6011,SuperMarket Marjane,Unknown,Thailande,Inde,000000,35.38,MANUAL,declined,ATM,limit_exceeded,not_checked,True,False,False,0.0.0.0,N/A,Casablanca,0660137219,DEV-509,MID-9051,TERM-85411,0.968760805398134,0
8114,4801048040828957,480104,Maroc,Credit,Discover,Omar Fassi,BMCE Bank,17.13,MAD,2025-01-18,2025-01-18T16:38:25,3000,Souvenirs Medina,Unknown,Pérou,Pérou,000000,7.89,EMV,declined,POS,Invalid Card,not_checked,True,False,False,0.0.0.0,N/A,Tetouan,0761129222,DEV-850,MID-8449,TERM-27631,0.9278948736460086,0
8115,4868731838536237,486873,Maroc,Credit,Amex,Amine Tahiri,BMCE Bank,341.71,MAD,2025-01-31,2025-01-31T11:25:31,5722,Bijouterie L'Or,Rabat,Maroc,Trinidade et Tobaggo,475559,31.24,FALLBACK,approved,ECOM,none,invalid,False,True,False,182.91.229.14,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Oujda,0748844560,DEV-939,MID-2208,TERM-69551,0.8636051770900425,0
8116,4016250226501940,401625,USA,Credit,Amex,Mohamed Qadiri,Crédit du Maroc,22.37,MAD,2025-01-29,2025-01-29T08:00:32,5541,Electro Planet,Unknown,Thailande,Thailande,293211,16.42,EMV,approved,POS,none,valid,True,False,False,0.0.0.0,N/A,Rabat,0783047133,DEV-210,MID-7754,TERM-72222,0.8419141698945368,0
8117,4660274321757733,466027,USA,Prepaid,Amex,Ali Tahiri,CIH Bank,93.19,EUR,2025-01-09,2025-01-09T14:56:26,5812,Souvenirs Medina,Unknown,Inde,Inde,945447,44.78,MANUAL,approved,POS,none,not_checked,False,False,False,0.0.0.0,N/A,Rabat,0615032617,DEV-593,MID-7716,TERM-38521,0.9566816021413065,0
8118,4753064963117159,475306,Chine,Credit,Visa,Mohamed Fassi,Banque Populaire,65.97,MAD,2025-01-19,2025-01-19T09:54:02,5812,Carrefour Market,Casablanca,Maroc,Maroc,000000,23.13,EMV,declined,ATM,Bad Cvv3-cvc3,not_checked,True,False,False,0.0.0.0,N/A,Fès,0630810658,DEV-197,MID-7298,TERM-68087,0.9345564757148491,0
8119,4962293871490909,496229,Chine,Debit,Amex,Aya Bennani,Crédit du Maroc,55.68,MAD,2025-01-29,2025-01-29T21:47:35,3000,Electro Planet,Unknown,Thailande,Thailande,000000,5.9,FALLBACK,declined,POS,limit_exceeded,not_checked,False,False,False,0.0.0.0,N/A,Tanger,0702020772,DEV-850,MID-3384,TERM-92091,0.9270014015475151,0
8120,4683095373678977,468309,Maroc,Debit,MasterCard,Khadija Bennani,BMCI,10.0,EUR,2025-01-09,2025-01-09T11:18:24,5094,FastFood Al Baraka,Unknown,Pérou,Pérou,340216,37.4,MANUAL,approved,ECOM,none,valid,False,True,False,232.161.102.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Agadir,0737870194,DEV-428,MID-4922,TERM-93903,0.9578519213655806,0
8121,4511574951018934,451157,Maroc,Debit,Visa,Youssef El Idrissi,BMCI,58.05,MAD,2025-01-30,2025-01-30T16:29:08,4814,FastFood Al Baraka,Unknown,Pérou,Japon,355359,17.41,FALLBACK,approved,POS,none,valid,False,False,False,0.0.0.0,N/A,Agadir,0731902532,DEV-877,MID-5992,TERM-46669,0.8439659533298628,0
8122,4467262377145645,446726,Maroc,Credit,Amex,Amine Melian,Attijariwafa Bank,10.0,MAD,2025-01-18,2025-01-18T09:44:13,5094,BIM Store,Marrakech,Maroc,Maroc,432463,30.42,EMV,approved,ATM,none,not_checked,True,False,True,0.0.0.0,N/A,Agadir,0646469577,DEV-220,MID-4724,TERM-94019,0.6151733113037731,0
8123,4304868379112395,430486,USA,Debit,Amex,Ali Qadiri,Attijariwafa Bank,18.67,MAD,2025-01-21,2025-01-21T22:14:50,5094,Restau Chez Hassan,Unknown,Philippines,Philippines,000000,20.74,EMV,declined,ECOM,Bad CVV/CVC,not_checked,False,True,False,21.51.102.20,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Casablanca,0658670463,DEV-931,MID-2689,TERM-38078,0.9217343631528208,0
8124,4457490492882017,445749,Maroc,Credit,MasterCard,Zineb Alaoui,Banque Populaire,163.64,MAD,2025-01-03,2025-01-03T06:46:47,5722,FastFood Al Baraka,Unknown,Malaisie,Equateur,326483,3.59,FALLBACK,approved,POS,none,not_checked,True,False,False,0.0.0.0,N/A,Tanger,0653867076,DEV-408,MID-1490,TERM-76874,0.8518711629869811,0
8125,4437563511695285,443756,Maroc,Debit,Discover,Mohamed El Hariri,BMCI,23.86,MAD,2025-01-06,2025-01-06T07:30:14,5411,Electro Planet,Agadir,Maroc,Equateur,000000,22.95,MAGSTRIPE,declined,ECOM,Bad CVV/CVC,invalid,True,True,False,30.150.228.248,Mozilla/5.0 (Linux; Android 11; SM-G998B),Fès,0649933220,DEV-653,MID-8643,TERM-10816,0.8819806383335255,0
8126,4154622056557785,415462,Maroc,Debit,Discover,Ali Mansouri,Banque Populaire,44.55,EUR,2025-01-29,2025-01-29T16:50:37,5812,Station Afriquia,Unknown,Colombie,Colombie,943036,4.74,EMV,approved,ECOM,none,invalid,True,True,False,6.145.103.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Tetouan,0731468396,DEV-907,MID-1887,TERM-29889,0.8251187499325373,0
8127,4015551833161708,401555,Maroc,Debit,Amex,Mohamed El Hariri,Crédit du Maroc,13.13,EUR,2025-01-28,2025-01-28T18:08:28,5094,SuperMarket Marjane,Rabat,Maroc,Philippines,000000,28.42,MANUAL,declined,POS,Invalid Card,valid,False,False,False,0.0.0.0,N/A,Oujda,0637962885,DEV-595,MID-1544,TERM-77264,0.983488340424297,1
8128,4599343263990786,459934,Maroc,Prepaid,Discover,Sara Fassi,Attijariwafa Bank,18.84,MAD,2025-01-15,2025-01-15T02:50:27,5947,Acima,Unknown,Thailande,Thailande,666496,12.67,EMV,approved,ECOM,none,invalid,True,True,False,84.149.55.33,Mozilla/5.0 (Linux; Android 11; SM-G998B),Marrakech,0758442940,DEV-519,MID-1801,TERM-75366,0.7949639034750529,0
8129,4635011784001353,463501,Maroc,Debit,Visa,Mohamed El Amrani,Banque Populaire,61.87,MAD,2025-01-29,2025-01-29T05:12:29,5541,SuperMarket Marjane,Unknown,République Dominicaine,République Dominicaine,918329,37.8,MANUAL,approved,POS,none,invalid,False,False,False,0.0.0.0,N/A,Casablanca,0744641258,DEV-494,MID-5694,TERM-94957,0.9554583197056782,0
8130,4011000308048641,401100,Maroc,Debit,MasterCard,Fatima El Idrissi,Attijariwafa Bank,82.3,MAD,2025-01-13,2025-01-13T05:34:57,5722,SuperMarket Marjane,Casablanca,Maroc,Maroc,435510,23.02,MANUAL,approved,POS,none,not_checked,False,False,True,0.0.0.0,N/A,Marrakech,0618251060,DEV-910,MID-9655,TERM-59004,0.8993513248965596,0
8131,4928505745215567,492850,Maroc,Debit,MasterCard,Sara Fassi,CIH Bank,14.16,MAD,2025-01-02,2025-01-02T13:22:41,4814,Electro Planet,Unknown,Antigua et Barbade,Antigua et Barbade,176935,25.68,EMV,approved,POS,none,valid,False,False,False,0.0.0.0,N/A,Casablanca,0614840935,DEV-706,MID-9380,TERM-24482,0.8155426038537796,0
8132,4228557815732583,422855,Maroc,Credit,MasterCard,Mohamed Fassi,SGMB,30.72,MAD,2025-01-30,2025-01-30T02:43:40,4814,Carrefour Market,Unknown,France,France,000000,26.63,FALLBACK,declined,ECOM,Bad Cvv2/Cvc2,valid,True,True,False,131.42.128.248,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Tetouan,0648692228,DEV-184,MID-4457,TERM-42916,0.9361449671174175,0
8133,4078778835191617,407877,Maroc,Debit,MasterCard,Mohamed Bennani,Banque Populaire,10.0,MAD,2025-01-25,2025-01-25T13:45:30,5541,Electro Planet,Unknown,Japon,Japon,000000,35.14,MAGSTRIPE,declined,ATM,limit_exceeded,valid,False,False,False,0.0.0.0,N/A,Meknès,0694737507,DEV-269,MID-9336,TERM-89075,0.926273799327032,0
8134,4817721174308822,481772,Maroc,Credit,MasterCard,Sara El Idrissi,Crédit du Maroc,99.95,EUR,2025-01-13,2025-01-13T12:46:06,3000,Station Afriquia,Unknown,Antigua et Barbade,Antigua et Barbade,701619,5.84,EMV,approved,POS,none,invalid,False,False,False,0.0.0.0,N/A,Laâyoune,0705700045,DEV-311,MID-7191,TERM-91932,0.8384041542503662,0
8135,4036081425692256,403608,Maroc,Debit,MasterCard,Sara El Hariri,Banque Populaire,48.43,MAD,2025-01-26,2025-01-26T16:02:43,3000,Restau Chez Hassan,Meknès,Maroc,Maroc,240210,22.14,EMV,approved,POS,none,invalid,False,False,True,0.0.0.0,N/A,Tanger,0764872986,DEV-631,MID-9521,TERM-49556,0.659709444243153,0
8136,4141335338631190,414133,Maroc,Credit,Discover,Sara Mansouri,Attijariwafa Bank,115.06,MAD,2025-01-08,2025-01-08T15:33:33,5947,Acima,Unknown,République Dominicaine,Maroc,695415,2.81,FALLBACK,approved,POS,none,valid,True,False,True,0.0.0.0,N/A,Casablanca,0788944525,DEV-365,MID-6882,TERM-22897,0.6757300264823509,0
8137,4308369675656635,430836,Espagne,Debit,Amex,Ali Qadiri,BMCE Bank,10.11,MAD,2025-01-13,2025-01-13T15:25:40,5812,Restau Chez Hassan,Oujda,Maroc,Maroc,286059,22.17,MANUAL,approved,ATM,none,invalid,False,False,False,0.0.0.0,N/A,Casablanca,0741365528,DEV-367,MID-6004,TERM-96250,0.9584635093624484,0
8138,4437213756135839,443721,France,Prepaid,Amex,Amine Fassi,SGMB,54.35,MAD,2025-01-10,2025-01-10T19:04:08,5094,Acima,Unknown,Trinidade et Tobaggo,Trinidade et Tobaggo,610819,45.92,MANUAL,approved,ECOM,none,invalid,False,True,False,247.48.187.180,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Oujda,0756323753,DEV-491,MID-1131,TERM-74079,0.9582265253944188,0
8139,4498330806402830,449833,Maroc,Credit,MasterCard,Khadija Melian,Crédit du Maroc,15.77,MAD,2025-01-25,2025-01-25T09:26:34,5541,BIM Store,Unknown,Côte d'Ivoire,Côte d'Ivoire,774304,40.27,FALLBACK,approved,POS,none,valid,True,False,False,0.0.0.0,N/A,Tetouan,0694835781,DEV-430,MID-7924,TERM-72370,0.8331701117191131,0
8140,4974400107551325,497440,Maroc,Prepaid,Visa,Zineb Mansouri,Crédit du Maroc,38.98,MAD,2025-01-30,2025-01-30T20:17:16,6011,Souvenirs Medina,Unknown,Philippines,Philippines,000000,49.75,MANUAL,declined,ECOM,Bad Cvv3-cvc3,valid,False,True,False,175.18.222.71,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Agadir,0778282522,DEV-296,MID-4300,TERM-13273,0.9762887864466582,0
8141,4516419841966437,451641,Maroc,Prepaid,MasterCard,Omar Tahiri,BMCI,18.87,MAD,2025-01-20,2025-01-20T07:51:59,5947,FastFood Al Baraka,Rabat,Maroc,Malaisie,557610,40.04,FALLBACK,approved,ATM,none,valid,True,False,False,0.0.0.0,N/A,Oujda,0622931810,DEV-984,MID-7877,TERM-25803,0.8187082705959032,0
8142,4912492992138235,491249,Maroc,Debit,Amex,Mohamed El Idrissi,BMCI,47.51,MAD,2025-01-06,2025-01-06T11:07:37,5947,Restau Chez Hassan,Unknown,Pérou,Pérou,952921,47.45,MAGSTRIPE,approved,POS,none,not_checked,False,False,False,0.0.0.0,N/A,Marrakech,0749661496,DEV-182,MID-4214,TERM-72637,0.812962091017335,0
8143,4923747731691926,492374,Maroc,Credit,Discover,Ali Mansouri,BMCE Bank,81.15,MAD,2025-01-26,2025-01-26T12:08:12,4814,SuperMarket Marjane,Unknown,Chine,Chine,973182,28.76,FALLBACK,approved,POS,none,invalid,False,False,False,0.0.0.0,N/A,Rabat,0690107878,DEV-262,MID-8824,TERM-38491,0.8268900717379988,0
8144,4337692703890044,433769,Maroc,Prepaid,Visa,Khadija El Hariri,CIH Bank,11.75,MAD,2025-01-08,2025-01-08T12:46:05,6011,Electro Planet,Unknown,Indonésie,Indonésie,469526,30.8,FALLBACK,approved,ECOM,none,not_checked,False,True,False,136.246.79.206,Mozilla/5.0 (Linux; Android 11; SM-G998B),Fès,0725460474,DEV-451,MID-3524,TERM-93537,0.7379978844996172,0
8145,4038966977229398,403896,Inde,Credit,MasterCard,Zineb Melian,Crédit du Maroc,10.0,EUR,2025-01-04,2025-01-04T07:56:13,5541,SuperMarket Marjane,Unknown,Cambodia,Cambodia,000000,20.58,EMV,declined,POS,expired_card,invalid,True,False,False,0.0.0.0,N/A,Meknès,0780084593,DEV-934,MID-3919,TERM-64674,0.9193458536798176,0
8146,4210899678392901,421089,Allemagne,Prepaid,Visa,Zineb El Hariri,Al Barid Bank,177.51,MAD,2025-01-07,2025-01-07T05:33:29,5541,Carrefour Market,Unknown,Equateur,Equateur,000000,46.16,FALLBACK,declined,POS,limit_exceeded,invalid,True,False,False,0.0.0.0,N/A,Oujda,0643706145,DEV-178,MID-2553,TERM-79694,0.9412297699243267,0
8147,4016123039289185,401612,Maroc,Credit,Visa,Mehdi Fassi,SGMB,18.32,MAD,2025-01-20,2025-01-20T10:33:18,3000,Bijouterie L'Or,Unknown,Inde,Inde,000000,23.09,FALLBACK,declined,POS,limit_exceeded,not_checked,False,False,False,0.0.0.0,N/A,Casablanca,0654963660,DEV-305,MID-5687,TERM-13908,0.9328560843586292,0
8148,4543141169109928,454314,Chine,Prepaid,MasterCard,Omar Fassi,Al Barid Bank,23.33,MAD,2025-01-22,2025-01-22T01:59:06,5812,Bijouterie L'Or,Unknown,France,France,000000,16.49,MAGSTRIPE,declined,ECOM,Bad Cvv2/Cvc2,not_checked,False,True,False,220.160.98.187,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Casablanca,0738036725,DEV-689,MID-8823,TERM-45536,0.9265878995374096,0
8149,4999170075411616,499917,Maroc,Debit,Amex,Mohamed Mansouri,Crédit du Maroc,103.57,MAD,2025-01-29,2025-01-29T07:33:29,5541,BIM Store,Unknown,France,France,144482,34.91,FALLBACK,approved,ATM,none,valid,False,False,False,0.0.0.0,N/A,Rabat,0641796165,DEV-279,MID-2774,TERM-77561,0.843790099017513,0
8150,4143256888922996,414325,Chine,Debit,Visa,Fatima Fassi,BMCI,30.29,MAD,2025-01-06,2025-01-06T05:21:40,5411,Bijouterie L'Or,Unknown,USA,USA,660321,13.09,EMV,approved,ATM,none,not_checked,False,False,False,0.0.0.0,N/A,Rabat,0743436986,DEV-301,MID-5408,TERM-54456,0.7276258770554357,0
8151,4086918929380750,408691,Maroc,Debit,Amex,Amine Tahiri,Crédit du Maroc,50.76,MAD,2025-01-05,2025-01-05T13:50:52,4814,BIM Store,Unknown,Equateur,Equateur,000000,35.67,EMV,declined,ATM,Bad CVV/CVC,invalid,True,False,False,0.0.0.0,N/A,Tetouan,0647025642,DEV-998,MID-9851,TERM-94156,0.9315650925414429,0
8152,4182647132354617,418264,Maroc,Prepaid,Discover,Omar Melian,Al Barid Bank,59.0,MAD,2025-01-20,2025-01-20T05:36:17,4814,Carrefour Market,Marrakech,Maroc,Maroc,000000,2.76,FALLBACK,declined,ATM,Bad CVV/CVC,valid,True,False,True,0.0.0.0,N/A,Meknès,0753824339,DEV-780,MID-1963,TERM-53163,0.8417999744172029,0
8153,4512842492155272,451284,Maroc,Credit,Discover,Sara Bennani,Al Barid Bank,14.03,MAD,2025-01-06,2025-01-06T09:08:03,3000,Restau Chez Hassan,Unknown,Chine,Chine,946247,19.81,FALLBACK,approved,ATM,none,valid,False,False,False,0.0.0.0,N/A,Meknès,0659674247,DEV-779,MID-9844,TERM-90210,0.8287089766125606,0
8154,4655536043817523,465553,Inde,Credit,MasterCard,Mohamed Qadiri,SGMB,28.69,MAD,2025-01-01,2025-01-01T13:47:51,3000,Bijouterie L'Or,Unknown,Népal,Népal,000000,4.36,EMV,declined,ATM,limit_exceeded,valid,True,False,False,0.0.0.0,N/A,Fès,0658414937,DEV-121,MID-2685,TERM-10328,0.9278550755854478,0
8155,4139414937163151,413941,Maroc,Prepaid,Amex,Amine Bennani,CIH Bank,77.53,MAD,2025-01-29,2025-01-29T17:41:13,5541,BIM Store,Unknown,Chine,Chine,000000,1.85,EMV,declined,ATM,Bad Cvv2/Cvc2,valid,True,False,False,0.0.0.0,N/A,Fès,0738842977,DEV-712,MID-6373,TERM-68216,0.9437065646620229,0
8156,4895331596461720,489533,Maroc,Credit,Discover,Mehdi Alaoui,Attijariwafa Bank,114.19,MAD,2025-01-11,2025-01-11T15:32:57,5541,BIM Store,Unknown,Japon,Japon,000000,27.64,MAGSTRIPE,declined,POS,expired_card,invalid,True,False,False,0.0.0.0,N/A,Tanger,0627835482,DEV-400,MID-9691,TERM-94460,0.9251157233784117,0
8157,4382764104328526,438276,France,Prepaid,Visa,Khadija Tahiri,SGMB,11.07,MAD,2025-01-18,2025-01-18T07:39:20,5947,FastFood Al Baraka,Unknown,Philippines,Philippines,915720,21.82,MAGSTRIPE,approved,ECOM,none,not_checked,False,True,False,46.179.35.192,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Oujda,0722133578,DEV-176,MID-1902,TERM-58291,0.8159230382611874,0
8158,4684876084017449,468487,Maroc,Prepaid,Discover,Ali Qadiri,SGMB,31.06,MAD,2025-01-17,2025-01-17T17:31:51,5722,SuperMarket Marjane,Agadir,Maroc,Maroc,570521,33.59,FALLBACK,approved,POS,none,invalid,True,False,True,0.0.0.0,N/A,Tetouan,0675393657,DEV-960,MID-6531,TERM-71734,0.6540804669894889,0
8159,4612188751794966,461218,Maroc,Debit,MasterCard,Khadija Melian,CIH Bank,48.02,USD,2025-01-24,2025-01-24T03:40:33,5541,BIM Store,Meknès,Maroc,Maroc,000000,39.83,MAGSTRIPE,declined,ECOM,limit_exceeded,not_checked,True,True,True,234.1.242.44,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Meknès,0632617705,DEV-543,MID-9904,TERM-99405,0.7923613012055366,0
8160,4523886749637921,452388,USA,Credit,Discover,Ali El Amrani,Banque Populaire,183.92,MAD,2025-01-25,2025-01-25T09:46:33,6011,Station Afriquia,Unknown,Sri Lanka,Sri Lanka,000000,10.32,MANUAL,declined,ATM,expired_card,not_checked,True,False,False,0.0.0.0,N/A,Tanger,0755790549,DEV-711,MID-9695,TERM-19914,0.9737159786470908,0
8161,4332322708636819,433232,Maroc,Prepaid,Discover,Sara El Amrani,Attijariwafa Bank,14.11,MAD,2025-01-11,2025-01-11T19:18:02,6011,Souvenirs Medina,Unknown,Cambodia,Cambodia,000000,27.16,EMV,declined,ECOM,expired_card,not_checked,True,True,False,38.246.190.226,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Fès,0726207114,DEV-367,MID-7839,TERM-85475,0.8895507667625029,0
8162,4045495185876123,404549,Maroc,Credit,Amex,Omar El Idrissi,Banque Populaire,19.57,EUR,2025-01-17,2025-01-17T11:39:55,6011,BIM Store,Unknown,Antigua et Barbade,Antigua et Barbade,802409,3.23,EMV,approved,POS,none,invalid,False,False,False,0.0.0.0,N/A,Meknès,0643041369,DEV-497,MID-3398,TERM-95083,0.7514238213770636,0
8163,4105926095814132,410592,Maroc,Prepaid,Discover,Mohamed Tahiri,BMCE Bank,125.3,MAD,2025-01-10,2025-01-10T06:44:15,5541,Souvenirs Medina,Unknown,Philippines,Philippines,000000,48.17,FALLBACK,declined,ECOM,Bad Cvv2/Cvc2,invalid,True,True,False,40.207.248.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Tanger,0709651775,DEV-545,MID-4840,TERM-10035,0.9306340972098506,0
